CountryName,CountryCode,IndicatorCode,Value,Value Description,Year
Brazil,BR,FI.RES.TOTL.CD,31746910991.86,"Total reserves (includes gold, current US$)",1993-01-01
Brazil,BR,FI.RES.TOTL.CD,23264547500.0,"Total reserves (includes gold, current US$)",1992-01-01
Brazil,BR,FI.RES.TOTL.CD,8748631531.3,"Total reserves (includes gold, current US$)",1991-01-01
Brazil,BR,FI.RES.TOTL.CD,9199691028.8,"Total reserves (includes gold, current US$)",1990-01-01
Brazil,BR,FI.RES.TOTL.CD,8728776000.0,"Total reserves (includes gold, current US$)",1989-01-01
Brazil,BR,FI.RES.TOTL.CD,8090172124.0,"Total reserves (includes gold, current US$)",1988-01-01
Brazil,BR,FI.RES.TOTL.CD,7476999725.8,"Total reserves (includes gold, current US$)",1987-01-01
Brazil,BR,FI.RES.TOTL.CD,6753681031.9,"Total reserves (includes gold, current US$)",1986-01-01
Brazil,BR,FI.RES.TOTL.CD,11617955162.5995,"Total reserves (includes gold, current US$)",1985-01-01
Brazil,BR,FI.RES.TOTL.CD,11960814097.3985,"Total reserves (includes gold, current US$)",1984-01-01
Brazil,BR,FI.RES.TOTL.CD,4561475255.99992,"Total reserves (includes gold, current US$)",1983-01-01
Brazil,BR,FI.RES.TOTL.CD,3997356679.63976,"Total reserves (includes gold, current US$)",1982-01-01
Brazil,BR,FI.RES.TOTL.CD,7479611130.18527,"Total reserves (includes gold, current US$)",1981-01-01
Brazil,BR,FI.RES.TOTL.CD,6875230060.129729,"Total reserves (includes gold, current US$)",1980-01-01
Brazil,BR,FI.RES.TOTL.CD,9838704339.92612,"Total reserves (includes gold, current US$)",1979-01-01
Brazil,BR,FI.RES.TOTL.CD,12190031304.7773,"Total reserves (includes gold, current US$)",1978-01-01
Brazil,BR,FI.RES.TOTL.CD,7441920005.3,"Total reserves (includes gold, current US$)",1977-01-01
Brazil,BR,FI.RES.TOTL.CD,6666853677.566871,"Total reserves (includes gold, current US$)",1976-01-01
Brazil,BR,FI.RES.TOTL.CD,4166486818.72035,"Total reserves (includes gold, current US$)",1975-01-01
Brazil,BR,FI.RES.TOTL.CD,5463238315.22087,"Total reserves (includes gold, current US$)",1974-01-01
Brazil,BR,FI.RES.TOTL.CD,6508868347.726521,"Total reserves (includes gold, current US$)",1973-01-01
Brazil,BR,FI.RES.TOTL.CD,4218803656.9266796,"Total reserves (includes gold, current US$)",1972-01-01
Brazil,BR,FI.RES.TOTL.CD,1753863602.27325,"Total reserves (includes gold, current US$)",1971-01-01
Brazil,BR,FI.RES.TOTL.CD,1189904669.81905,"Total reserves (includes gold, current US$)",1970-01-01
Brazil,BR,FI.RES.TOTL.CD,656773199.986379,"Total reserves (includes gold, current US$)",1969-01-01
Brazil,BR,FI.RES.TOTL.CD,266422899.986379,"Total reserves (includes gold, current US$)",1968-01-01
Brazil,BR,FI.RES.TOTL.CD,200149599.986242,"Total reserves (includes gold, current US$)",1967-01-01
Brazil,BR,FI.RES.TOTL.CD,425796619.986582,"Total reserves (includes gold, current US$)",1966-01-01
Brazil,BR,FI.RES.TOTL.CD,484251119.99819905,"Total reserves (includes gold, current US$)",1965-01-01
Brazil,BR,FI.RES.TOTL.CD,245487599.997395,"Total reserves (includes gold, current US$)",1964-01-01
Brazil,BR,FI.RES.TOTL.CD,355042319.991846,"Total reserves (includes gold, current US$)",1963-01-01
Brazil,BR,FI.RES.TOTL.CD,336000899.99213,"Total reserves (includes gold, current US$)",1962-01-01
Brazil,BR,FI.RES.TOTL.CD,471156150.0,"Total reserves (includes gold, current US$)",1961-01-01
Brazil,BR,FI.RES.TOTL.CD,349848799.991802,"Total reserves (includes gold, current US$)",1960-01-01
Brazil,BR,NE.TRD.GNFS.ZS,24.613720191578103,Trade (% of GDP),2016-01-01
Brazil,BR,NE.TRD.GNFS.ZS,26.9559135362429,Trade (% of GDP),2015-01-01
Brazil,BR,NE.TRD.GNFS.ZS,24.6854273923715,Trade (% of GDP),2014-01-01
Brazil,BR,NE.TRD.GNFS.ZS,25.561879046496,Trade (% of GDP),2013-01-01
Brazil,BR,NE.TRD.GNFS.ZS,24.765305020395605,Trade (% of GDP),2012-01-01
Brazil,BR,NE.TRD.GNFS.ZS,23.701632992732396,Trade (% of GDP),2011-01-01
Brazil,BR,NE.TRD.GNFS.ZS,22.517381667368802,Trade (% of GDP),2010-01-01
Brazil,BR,NE.TRD.GNFS.ZS,22.1059519555577,Trade (% of GDP),2009-01-01
Brazil,BR,NE.TRD.GNFS.ZS,27.257610851877104,Trade (% of GDP),2008-01-01
Brazil,BR,NE.TRD.GNFS.ZS,25.2925544331559,Trade (% of GDP),2007-01-01
Brazil,BR,NE.TRD.GNFS.ZS,26.041669260619603,Trade (% of GDP),2006-01-01
Brazil,BR,NE.TRD.GNFS.ZS,27.086765589352897,Trade (% of GDP),2005-01-01
Brazil,BR,NE.TRD.GNFS.ZS,29.678253096667103,Trade (% of GDP),2004-01-01
Brazil,BR,NE.TRD.GNFS.ZS,28.1404417238908,Trade (% of GDP),2003-01-01
Brazil,BR,NE.TRD.GNFS.ZS,27.6183714538269,Trade (% of GDP),2002-01-01
Brazil,BR,NE.TRD.GNFS.ZS,26.936301259504,Trade (% of GDP),2001-01-01
Brazil,BR,NE.TRD.GNFS.ZS,22.6397785659661,Trade (% of GDP),2000-01-01
Brazil,BR,NE.TRD.GNFS.ZS,20.982135879843103,Trade (% of GDP),1999-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.438652727437802,Trade (% of GDP),1998-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.576181428416902,Trade (% of GDP),1997-01-01
Brazil,BR,NE.TRD.GNFS.ZS,15.635562138276901,Trade (% of GDP),1996-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.632662260657302,Trade (% of GDP),1995-01-01
Brazil,BR,NE.TRD.GNFS.ZS,19.3329054571035,Trade (% of GDP),1994-01-01
Brazil,BR,NE.TRD.GNFS.ZS,19.5993162912733,Trade (% of GDP),1993-01-01
Brazil,BR,NE.TRD.GNFS.ZS,19.253343584642302,Trade (% of GDP),1992-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.590916630726902,Trade (% of GDP),1991-01-01
Brazil,BR,NE.TRD.GNFS.ZS,15.161755561752601,Trade (% of GDP),1990-01-01
Brazil,BR,NE.TRD.GNFS.ZS,14.390877660429302,Trade (% of GDP),1989-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.5807547623932,Trade (% of GDP),1988-01-01
Brazil,BR,NE.TRD.GNFS.ZS,15.652605863759,Trade (% of GDP),1987-01-01
Brazil,BR,NE.TRD.GNFS.ZS,15.171165232592498,Trade (% of GDP),1986-01-01
Brazil,BR,NE.TRD.GNFS.ZS,19.343274227025002,Trade (% of GDP),1985-01-01
Brazil,BR,NE.TRD.GNFS.ZS,21.4719722116083,Trade (% of GDP),1984-01-01
Brazil,BR,NE.TRD.GNFS.ZS,20.4301627867509,Trade (% of GDP),1983-01-01
Brazil,BR,NE.TRD.GNFS.ZS,15.884161725162599,Trade (% of GDP),1982-01-01
Brazil,BR,NE.TRD.GNFS.ZS,19.2198034029422,Trade (% of GDP),1981-01-01
Brazil,BR,NE.TRD.GNFS.ZS,20.358560531222,Trade (% of GDP),1980-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.2994727376357,Trade (% of GDP),1979-01-01
Brazil,BR,NE.TRD.GNFS.ZS,14.539973226126301,Trade (% of GDP),1978-01-01
Brazil,BR,NE.TRD.GNFS.ZS,15.1701161077981,Trade (% of GDP),1977-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.4683313792368,Trade (% of GDP),1976-01-01
Brazil,BR,NE.TRD.GNFS.ZS,19.0441531301006,Trade (% of GDP),1975-01-01
Brazil,BR,NE.TRD.GNFS.ZS,21.8968474924518,Trade (% of GDP),1974-01-01
Brazil,BR,NE.TRD.GNFS.ZS,17.773258822659198,Trade (% of GDP),1973-01-01
Brazil,BR,NE.TRD.GNFS.ZS,16.103251255854,Trade (% of GDP),1972-01-01
Brazil,BR,NE.TRD.GNFS.ZS,14.551280175565697,Trade (% of GDP),1971-01-01
Brazil,BR,NE.TRD.GNFS.ZS,14.4791954967734,Trade (% of GDP),1970-01-01
Brazil,BR,NE.TRD.GNFS.ZS,13.1741168938292,Trade (% of GDP),1969-01-01
Brazil,BR,NE.TRD.GNFS.ZS,12.610910419943302,Trade (% of GDP),1968-01-01
Brazil,BR,NE.TRD.GNFS.ZS,11.5379421311238,Trade (% of GDP),1967-01-01
Brazil,BR,NE.TRD.GNFS.ZS,12.816404306011698,Trade (% of GDP),1966-01-01
Brazil,BR,NE.TRD.GNFS.ZS,13.291686227044401,Trade (% of GDP),1965-01-01
Brazil,BR,NE.TRD.GNFS.ZS,12.0630092764625,Trade (% of GDP),1964-01-01
Brazil,BR,NE.TRD.GNFS.ZS,18.1474542661017,Trade (% of GDP),1963-01-01
Brazil,BR,NE.TRD.GNFS.ZS,9.05773411905174,Trade (% of GDP),1962-01-01
Brazil,BR,NE.TRD.GNFS.ZS,14.6188670166801,Trade (% of GDP),1961-01-01
Brazil,BR,NE.TRD.GNFS.ZS,14.1763320197361,Trade (% of GDP),1960-01-01
Ecuador,EC,AG.LND.AGRI.ZS,22.554759220486396,Agricultural land (% of land area),2016-01-01
Ecuador,EC,AG.LND.AGRI.ZS,22.554759220486396,Agricultural land (% of land area),2015-01-01
Ecuador,EC,AG.LND.AGRI.ZS,22.554759220486396,Agricultural land (% of land area),2014-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.2504429054598,Agricultural land (% of land area),2013-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.2258817845064,Agricultural land (% of land area),2012-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.5784345305202,Agricultural land (% of land area),2011-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.1888387824126,Agricultural land (% of land area),2010-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.336608149460503,Agricultural land (% of land area),2009-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.976646803027897,Agricultural land (% of land area),2008-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.8437751650829,Agricultural land (% of land area),2007-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.9726203897568,Agricultural land (% of land area),2006-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.1980995329361,Agricultural land (% of land area),2005-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.306812691254603,Agricultural land (% of land area),2004-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.1914962151715,Agricultural land (% of land area),2003-01-01
Ecuador,EC,AG.LND.AGRI.ZS,30.1578354002255,Agricultural land (% of land area),2002-01-01
Ecuador,EC,AG.LND.AGRI.ZS,31.345627315187603,Agricultural land (% of land area),2001-01-01
Ecuador,EC,AG.LND.AGRI.ZS,32.477049444355,Agricultural land (% of land area),2000-01-01
Ecuador,EC,AG.LND.AGRI.ZS,32.5132871637945,Agricultural land (% of land area),1999-01-01
Ecuador,EC,AG.LND.AGRI.ZS,32.3200193267837,Agricultural land (% of land area),1998-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.9409044935703,Agricultural land (% of land area),1997-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.8505996243317,Agricultural land (% of land area),1996-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.2876751914463,Agricultural land (% of land area),1995-01-01
Ecuador,EC,AG.LND.AGRI.ZS,29.363531281606697,Agricultural land (% of land area),1994-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.8072532870972,Agricultural land (% of land area),1993-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.727785002167302,Agricultural land (% of land area),1992-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.5869094061552,Agricultural land (% of land area),1991-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.3412801618263,Agricultural land (% of land area),1990-01-01
Ecuador,EC,AG.LND.AGRI.ZS,28.0053460482589,Agricultural land (% of land area),1989-01-01
Ecuador,EC,AG.LND.AGRI.ZS,27.907816789481302,Agricultural land (% of land area),1988-01-01
Ecuador,EC,AG.LND.AGRI.ZS,27.889755815633603,Agricultural land (% of land area),1987-01-01
Ecuador,EC,AG.LND.AGRI.ZS,27.3804363531282,Agricultural land (% of land area),1986-01-01
Ecuador,EC,AG.LND.AGRI.ZS,26.8024851900014,Agricultural land (% of land area),1985-01-01
Ecuador,EC,AG.LND.AGRI.ZS,26.206473053027,Agricultural land (% of land area),1984-01-01
Ecuador,EC,AG.LND.AGRI.ZS,25.628521889900302,Agricultural land (% of land area),1983-01-01
Ecuador,EC,AG.LND.AGRI.ZS,25.1408755960121,Agricultural land (% of land area),1982-01-01
Ecuador,EC,AG.LND.AGRI.ZS,24.414824447334198,Agricultural land (% of land area),1981-01-01
Ecuador,EC,AG.LND.AGRI.ZS,23.399797717092902,Agricultural land (% of land area),1980-01-01
Ecuador,EC,AG.LND.AGRI.ZS,22.3594856234648,Agricultural land (% of land area),1979-01-01
Ecuador,EC,AG.LND.AGRI.ZS,21.6912295910996,Agricultural land (% of land area),1978-01-01
Ecuador,EC,AG.LND.AGRI.ZS,21.0771564802774,Agricultural land (% of land area),1977-01-01
Ecuador,EC,AG.LND.AGRI.ZS,20.065741944805698,Agricultural land (% of land area),1976-01-01
Ecuador,EC,AG.LND.AGRI.ZS,19.4516688339835,Agricultural land (% of land area),1975-01-01
Ecuador,EC,AG.LND.AGRI.ZS,18.6678225689929,Agricultural land (% of land area),1974-01-01
Ecuador,EC,AG.LND.AGRI.ZS,18.1874006646438,Agricultural land (% of land area),1973-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.970668978471302,Agricultural land (% of land area),1972-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.7539372922988,Agricultural land (% of land area),1971-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.5372056061263,Agricultural land (% of land area),1970-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.320473919953802,Agricultural land (% of land area),1969-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.1037422337812,Agricultural land (% of land area),1968-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.121803207629,Agricultural land (% of land area),1967-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0856812599335,Agricultural land (% of land area),1966-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0856812599335,Agricultural land (% of land area),1965-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0495593122381,Agricultural land (% of land area),1964-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0495593122381,Agricultural land (% of land area),1963-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0134373645427,Agricultural land (% of land area),1962-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0134373645427,Agricultural land (% of land area),1961-01-01
Ecuador,EC,AG.LND.AGRI.ZS,17.0134373645427,Agricultural land (% of land area),1960-01-01
Ecuador,EC,SP.DYN.CBRT.IN,20.487,"Birth rate, crude (per 1,000 people)",2016-01-01
Ecuador,EC,SP.DYN.CBRT.IN,20.487,"Birth rate, crude (per 1,000 people)",2015-01-01
Ecuador,EC,SP.DYN.CBRT.IN,20.781,"Birth rate, crude (per 1,000 people)",2014-01-01
Ecuador,EC,SP.DYN.CBRT.IN,21.07,"Birth rate, crude (per 1,000 people)",2013-01-01
Ecuador,EC,SP.DYN.CBRT.IN,21.354,"Birth rate, crude (per 1,000 people)",2012-01-01
Ecuador,EC,SP.DYN.CBRT.IN,21.631,"Birth rate, crude (per 1,000 people)",2011-01-01
Ecuador,EC,SP.DYN.CBRT.IN,21.897,"Birth rate, crude (per 1,000 people)",2010-01-01
Ecuador,EC,SP.DYN.CBRT.IN,22.147,"Birth rate, crude (per 1,000 people)",2009-01-01
Ecuador,EC,SP.DYN.CBRT.IN,22.381999999999998,"Birth rate, crude (per 1,000 people)",2008-01-01
Ecuador,EC,SP.DYN.CBRT.IN,22.607,"Birth rate, crude (per 1,000 people)",2007-01-01
Ecuador,EC,SP.DYN.CBRT.IN,22.831,"Birth rate, crude (per 1,000 people)",2006-01-01
Ecuador,EC,SP.DYN.CBRT.IN,23.07,"Birth rate, crude (per 1,000 people)",2005-01-01
Ecuador,EC,SP.DYN.CBRT.IN,23.343000000000004,"Birth rate, crude (per 1,000 people)",2004-01-01
Ecuador,EC,SP.DYN.CBRT.IN,23.660999999999998,"Birth rate, crude (per 1,000 people)",2003-01-01
Ecuador,EC,SP.DYN.CBRT.IN,24.031999999999996,"Birth rate, crude (per 1,000 people)",2002-01-01
Ecuador,EC,SP.DYN.CBRT.IN,24.454,"Birth rate, crude (per 1,000 people)",2001-01-01
Ecuador,EC,SP.DYN.CBRT.IN,24.921999999999997,"Birth rate, crude (per 1,000 people)",2000-01-01
Ecuador,EC,SP.DYN.CBRT.IN,25.424,"Birth rate, crude (per 1,000 people)",1999-01-01
Ecuador,EC,SP.DYN.CBRT.IN,25.941,"Birth rate, crude (per 1,000 people)",1998-01-01
Ecuador,EC,SP.DYN.CBRT.IN,26.46,"Birth rate, crude (per 1,000 people)",1997-01-01
Ecuador,EC,SP.DYN.CBRT.IN,26.973000000000003,"Birth rate, crude (per 1,000 people)",1996-01-01
Ecuador,EC,SP.DYN.CBRT.IN,27.479,"Birth rate, crude (per 1,000 people)",1995-01-01
Ecuador,EC,SP.DYN.CBRT.IN,27.985,"Birth rate, crude (per 1,000 people)",1994-01-01
Ecuador,EC,SP.DYN.CBRT.IN,28.498,"Birth rate, crude (per 1,000 people)",1993-01-01
Ecuador,EC,SP.DYN.CBRT.IN,29.02,"Birth rate, crude (per 1,000 people)",1992-01-01
Ecuador,EC,SP.DYN.CBRT.IN,29.55,"Birth rate, crude (per 1,000 people)",1991-01-01
Ecuador,EC,SP.DYN.CBRT.IN,30.076999999999998,"Birth rate, crude (per 1,000 people)",1990-01-01
Ecuador,EC,SP.DYN.CBRT.IN,30.589000000000002,"Birth rate, crude (per 1,000 people)",1989-01-01
Ecuador,EC,SP.DYN.CBRT.IN,31.08,"Birth rate, crude (per 1,000 people)",1988-01-01
Ecuador,EC,SP.DYN.CBRT.IN,31.546,"Birth rate, crude (per 1,000 people)",1987-01-01
Ecuador,EC,SP.DYN.CBRT.IN,31.99,"Birth rate, crude (per 1,000 people)",1986-01-01
Ecuador,EC,SP.DYN.CBRT.IN,32.418,"Birth rate, crude (per 1,000 people)",1985-01-01
Ecuador,EC,SP.DYN.CBRT.IN,32.841,"Birth rate, crude (per 1,000 people)",1984-01-01
Ecuador,EC,SP.DYN.CBRT.IN,33.272,"Birth rate, crude (per 1,000 people)",1983-01-01
Ecuador,EC,SP.DYN.CBRT.IN,33.724000000000004,"Birth rate, crude (per 1,000 people)",1982-01-01
Ecuador,EC,SP.DYN.CBRT.IN,34.204,"Birth rate, crude (per 1,000 people)",1981-01-01
Ecuador,EC,SP.DYN.CBRT.IN,34.723,"Birth rate, crude (per 1,000 people)",1980-01-01
Ecuador,EC,SP.DYN.CBRT.IN,35.287,"Birth rate, crude (per 1,000 people)",1979-01-01
Ecuador,EC,SP.DYN.CBRT.IN,35.891999999999996,"Birth rate, crude (per 1,000 people)",1978-01-01
Ecuador,EC,SP.DYN.CBRT.IN,36.529,"Birth rate, crude (per 1,000 people)",1977-01-01
Ecuador,EC,SP.DYN.CBRT.IN,37.189,"Birth rate, crude (per 1,000 people)",1976-01-01
Ecuador,EC,SP.DYN.CBRT.IN,37.865,"Birth rate, crude (per 1,000 people)",1975-01-01
Ecuador,EC,SP.DYN.CBRT.IN,38.544000000000004,"Birth rate, crude (per 1,000 people)",1974-01-01
Ecuador,EC,SP.DYN.CBRT.IN,39.215,"Birth rate, crude (per 1,000 people)",1973-01-01
Ecuador,EC,SP.DYN.CBRT.IN,39.864000000000004,"Birth rate, crude (per 1,000 people)",1972-01-01
Ecuador,EC,SP.DYN.CBRT.IN,40.478,"Birth rate, crude (per 1,000 people)",1971-01-01
Ecuador,EC,SP.DYN.CBRT.IN,41.044,"Birth rate, crude (per 1,000 people)",1970-01-01
Ecuador,EC,SP.DYN.CBRT.IN,41.553000000000004,"Birth rate, crude (per 1,000 people)",1969-01-01
Ecuador,EC,SP.DYN.CBRT.IN,42.005,"Birth rate, crude (per 1,000 people)",1968-01-01
Ecuador,EC,SP.DYN.CBRT.IN,42.405,"Birth rate, crude (per 1,000 people)",1967-01-01
Ecuador,EC,SP.DYN.CBRT.IN,42.755,"Birth rate, crude (per 1,000 people)",1966-01-01
Ecuador,EC,SP.DYN.CBRT.IN,43.062,"Birth rate, crude (per 1,000 people)",1965-01-01
Ecuador,EC,SP.DYN.CBRT.IN,43.333999999999996,"Birth rate, crude (per 1,000 people)",1964-01-01
Ecuador,EC,SP.DYN.CBRT.IN,43.583,"Birth rate, crude (per 1,000 people)",1963-01-01
Ecuador,EC,SP.DYN.CBRT.IN,43.818999999999996,"Birth rate, crude (per 1,000 people)",1962-01-01
Ecuador,EC,SP.DYN.CBRT.IN,44.047,"Birth rate, crude (per 1,000 people)",1961-01-01
Ecuador,EC,SP.DYN.CBRT.IN,44.27,"Birth rate, crude (per 1,000 people)",1960-01-01
Ecuador,EC,SP.POP.DPND,55.2944673222843,Age dependency ratio (% of working-age population),2016-01-01
Ecuador,EC,SP.POP.DPND,55.5777659139793,Age dependency ratio (% of working-age population),2015-01-01
Ecuador,EC,SP.POP.DPND,55.94780791579289,Age dependency ratio (% of working-age population),2014-01-01
Ecuador,EC,SP.POP.DPND,56.4681552318492,Age dependency ratio (% of working-age population),2013-01-01
Ecuador,EC,SP.POP.DPND,57.0982329428071,Age dependency ratio (% of working-age population),2012-01-01
Ecuador,EC,SP.POP.DPND,57.73834071098129,Age dependency ratio (% of working-age population),2011-01-01
Ecuador,EC,SP.POP.DPND,58.315454675840904,Age dependency ratio (% of working-age population),2010-01-01
Ecuador,EC,SP.POP.DPND,58.9934542372353,Age dependency ratio (% of working-age population),2009-01-01
Ecuador,EC,SP.POP.DPND,59.638799636293605,Age dependency ratio (% of working-age population),2008-01-01
Ecuador,EC,SP.POP.DPND,60.28413559344979,Age dependency ratio (% of working-age population),2007-01-01
Ecuador,EC,SP.POP.DPND,61.015301057832005,Age dependency ratio (% of working-age population),2006-01-01
Ecuador,EC,SP.POP.DPND,61.8918667895932,Age dependency ratio (% of working-age population),2005-01-01
Ecuador,EC,SP.POP.DPND,62.6541884006112,Age dependency ratio (% of working-age population),2004-01-01
Ecuador,EC,SP.POP.DPND,63.4996445713659,Age dependency ratio (% of working-age population),2003-01-01
Ecuador,EC,SP.POP.DPND,64.37990751408451,Age dependency ratio (% of working-age population),2002-01-01
Ecuador,EC,SP.POP.DPND,65.20773021871899,Age dependency ratio (% of working-age population),2001-01-01
Ecuador,EC,SP.POP.DPND,65.9296582375628,Age dependency ratio (% of working-age population),2000-01-01
Ecuador,EC,SP.POP.DPND,66.76634697948879,Age dependency ratio (% of working-age population),1999-01-01
Ecuador,EC,SP.POP.DPND,67.5148067605341,Age dependency ratio (% of working-age population),1998-01-01
Ecuador,EC,SP.POP.DPND,68.1962259424601,Age dependency ratio (% of working-age population),1997-01-01
Ecuador,EC,SP.POP.DPND,68.8661241241594,Age dependency ratio (% of working-age population),1996-01-01
Ecuador,EC,SP.POP.DPND,69.56339502567259,Age dependency ratio (% of working-age population),1995-01-01
Ecuador,EC,SP.POP.DPND,70.4121282705827,Age dependency ratio (% of working-age population),1994-01-01
Ecuador,EC,SP.POP.DPND,71.275430241231,Age dependency ratio (% of working-age population),1993-01-01
Ecuador,EC,SP.POP.DPND,72.14616960446641,Age dependency ratio (% of working-age population),1992-01-01
Ecuador,EC,SP.POP.DPND,72.9949942037278,Age dependency ratio (% of working-age population),1991-01-01
Ecuador,EC,SP.POP.DPND,73.7909913857031,Age dependency ratio (% of working-age population),1990-01-01
Ecuador,EC,SP.POP.DPND,74.8175672313462,Age dependency ratio (% of working-age population),1989-01-01
Ecuador,EC,SP.POP.DPND,75.85844328274959,Age dependency ratio (% of working-age population),1988-01-01
